name,model,boot,in_true
PF07732,GTR20,95,TRUE
PF07732,GTR20,82,TRUE
PF07732,GTR20,100,TRUE
PF07732,GTR20,83,TRUE
PF07732,GTR20,94,FALSE
PF07732,GTR20,95,FALSE
PF07732,GTR20,79,FALSE
PF07732,GTR20,89,FALSE
PF07732,GTR20,94,FALSE
PF07732,GTR20,93,FALSE
PF07732,GTR20,99,TRUE
PF07732,GTR20,100,TRUE
PF07732,GTR20,99,TRUE
PF07732,GTR20,74,FALSE
PF07732,GTR20,85,FALSE
PF07732,GTR20,87,FALSE
PF07732,GTR20,86,FALSE
PF07732,GTR20,95,FALSE
PF07732,GTR20,100,TRUE
PF07732,GTR20,100,TRUE
PF07732,GTR20,100,TRUE
PF07732,GTR20,98,TRUE
PF07732,GTR20,75,FALSE
PF07732,GTR20,100,TRUE
PF07732,GTR20,55,TRUE
PF07732,GTR20,41,FALSE
PF07732,GTR20,93,FALSE
PF07732,GTR20,99,TRUE
PF07732,GTR20,63,FALSE
PF07732,GTR20,43,TRUE
PF07732,GTR20,97,TRUE
PF07732,GTR20,74,FALSE
PF07732,GTR20,98,TRUE
PF07732,GTR20,100,TRUE
PF07732,GTR20,100,TRUE
PF07732,GTR20,96,TRUE
PF07732,GTR20,83,FALSE
PF07732,GTR20,90,FALSE
PF07732,GTR20,100,TRUE
PF07732,GTR20,82,FALSE
PF07732,GTR20,99,TRUE
PF07732,GTR20,74,TRUE
PF07732,GTR20,74,TRUE
PF07732,GTR20,74,TRUE
PF07732,GTR20,62,FALSE
PF07732,GTR20,65,TRUE
PF07732,GTR20,97,TRUE
PF07732,GTR20,100,TRUE
PF07732,GTR20,100,TRUE
PF07732,GTR20,97,TRUE
PF07732,GTR20,100,TRUE
PF07732,GTR20,99,TRUE
PF07732,GTR20,100,TRUE
PF07732,GTR20,100,TRUE
PF07732,GTR20,100,TRUE
PF07732,GTR20,79,TRUE
PF07732,GTR20,69,TRUE
PF07732,GTR20,76,TRUE
PF07732,GTR20,98,TRUE
PF07732,GTR20,100,TRUE
PF07732,GTR20,87,TRUE
PF07732,GTR20,100,TRUE
PF07732,GTR20,65,FALSE
PF07732,GTR20,100,TRUE
PF07732,m2,86,TRUE
PF07732,m2,96,TRUE
PF07732,m2,97,TRUE
PF07732,m2,99,TRUE
PF07732,m2,100,TRUE
PF07732,m2,68,TRUE
PF07732,m2,100,TRUE
PF07732,m2,94,TRUE
PF07732,m2,87,TRUE
PF07732,m2,88,FALSE
PF07732,m2,94,TRUE
PF07732,m2,99,TRUE
PF07732,m2,97,TRUE
PF07732,m2,94,TRUE
PF07732,m2,100,TRUE
PF07732,m2,99,TRUE
PF07732,m2,94,TRUE
PF07732,m2,93,TRUE
PF07732,m2,62,TRUE
PF07732,m2,91,TRUE
PF07732,m2,58,FALSE
PF07732,m2,100,TRUE
PF07732,m2,81,TRUE
PF07732,m2,77,TRUE
PF07732,m2,100,TRUE
PF07732,m2,77,TRUE
PF07732,m2,52,FALSE
PF07732,m2,53,FALSE
PF07732,m2,45,TRUE
PF07732,m2,39,TRUE
PF07732,m2,43,TRUE
PF07732,m2,42,TRUE
PF07732,m2,90,TRUE
PF07732,m2,100,TRUE
PF07732,m2,100,TRUE
PF07732,m2,100,TRUE
PF07732,m2,79,TRUE
PF07732,m2,74,TRUE
PF07732,m2,75,TRUE
PF07732,m2,82,TRUE
PF07732,m2,93,TRUE
PF07732,m2,90,TRUE
PF07732,m2,97,TRUE
PF07732,m2,98,TRUE
PF07732,m2,85,TRUE
PF07732,m2,99,TRUE
PF07732,m2,70,TRUE
PF07732,m2,66,TRUE
PF07732,m2,89,FALSE
PF07732,m2,82,FALSE
PF07732,m2,93,TRUE
PF07732,m2,75,FALSE
PF07732,m2,97,FALSE
PF07732,m2,78,TRUE
PF07732,m2,79,FALSE
PF07732,m2,97,TRUE
PF07732,m2,99,TRUE
PF07732,m2,99,TRUE
PF07732,m2,98,TRUE
PF07732,m2,61,TRUE
PF07732,m2,92,TRUE
PF07732,m2,70,TRUE
PF07732,m2,63,FALSE
PF07732,m2,73,FALSE
PF07732,m2,100,TRUE
PF07732,m2,70,TRUE
PF07732,m2,33,FALSE
PF07732,m2,100,TRUE
PF07732,m2,97,FALSE
PF07732,m2,98,TRUE
PF07732,m2,90,TRUE
PF07732,m2,100,TRUE
PF07732,m2,98,TRUE
PF07732,m2,74,TRUE
PF07732,m2,99,TRUE
PF07732,m2,92,TRUE
PF07732,m2,92,TRUE
PF07732,m2,99,TRUE
PF07732,m2,89,TRUE
PF07732,m2,84,FALSE
PF07732,m2,83,FALSE
PF07732,m2,100,TRUE
PF07732,m2,91,TRUE
PF07732,m2,97,FALSE
PF07732,m2,96,TRUE
PF07732,m2,98,TRUE
PF07732,m2,73,FALSE
PF07732,m2,56,FALSE
PF07732,m2,48,TRUE
PF07732,m2,32,FALSE
PF07732,m2,99,TRUE
PF07732,m2,100,TRUE
PF07732,m2,87,TRUE
PF07732,m2,94,TRUE
PF07732,m2,100,TRUE
PF07732,m2,100,TRUE
PF07732,m2,93,TRUE
PF07732,m2,73,TRUE
PF07732,m2,71,FALSE
PF07732,m2,96,TRUE
PF07732,m2,63,FALSE
PF07732,m2,99,TRUE
PF07732,m2,28,FALSE
PF07732,m2,60,TRUE
PF07732,m2,92,TRUE
PF07732,m2,88,TRUE
PF07732,m2,91,TRUE
PF07732,m2,100,TRUE
PF07732,m2,99,TRUE
PF07732,m2,99,TRUE
PF07732,m2,90,TRUE
PF07732,m2,100,TRUE
PF07732,m2,100,TRUE
PF07732,m2,100,TRUE
PF07732,m2,100,TRUE
PF07732,m2,100,TRUE
PF07732,m2,93,TRUE
PF07732,m2,95,TRUE
PF07732,m2,61,FALSE
PF07732,m2,96,TRUE
PF07732,m2,90,TRUE
PF07732,m2,60,TRUE
PF07732,m2,99,TRUE
PF07732,m2,100,TRUE
PF07732,m2,87,TRUE
PF07732,m2,100,TRUE
PF07732,m2,92,TRUE
PF07732,m3,97,FALSE
PF07732,m3,87,TRUE
PF07732,m3,74,FALSE
PF07732,m3,98,TRUE
PF07732,m3,99,TRUE
PF07732,m3,100,TRUE
PF07732,m3,99,FALSE
PF07732,m3,98,TRUE
PF07732,m3,80,TRUE
PF07732,m3,72,TRUE
PF07732,m3,99,TRUE
PF07732,m3,100,TRUE
PF07732,m3,100,TRUE
PF07732,m3,84,FALSE
PF07732,m3,86,TRUE
PF07732,m3,87,FALSE
PF07732,m3,100,TRUE
PF07732,m3,87,FALSE
PF07732,m3,99,TRUE
PF07732,m3,79,TRUE
PF07732,m3,98,TRUE
PF07732,m3,99,TRUE
PF07732,m3,95,TRUE
PF07732,m3,98,TRUE
PF07732,m3,79,FALSE
PF07732,m3,68,FALSE
PF07732,m3,58,FALSE
PF07732,m3,94,TRUE
PF07732,m3,74,FALSE
PF07732,m3,63,FALSE
PF07732,m3,96,TRUE
PF07732,m3,99,TRUE
PF07732,m3,83,FALSE
PF07732,m3,86,TRUE
PF07732,m3,76,TRUE
PF07732,m3,100,TRUE
PF07732,m3,74,FALSE
PF07732,m3,69,FALSE
PF07732,m3,100,TRUE
PF07732,m3,57,FALSE
PF07732,m3,55,FALSE
PF07732,m3,73,FALSE
PF07732,m3,98,TRUE
PF07732,m3,67,FALSE
PF07732,m3,66,FALSE
PF07732,m3,83,FALSE
PF07732,m3,57,FALSE
PF07732,m3,43,FALSE
PF07732,m3,41,FALSE
PF07732,m3,100,TRUE
PF07732,m3,65,TRUE
PF07732,m3,55,TRUE
PF07732,m3,100,TRUE
PF07732,m3,56,TRUE
PF07732,m3,47,FALSE
PF07732,m3,87,TRUE
PF07732,m3,100,TRUE
PF07732,m3,100,TRUE
PF07732,m3,100,TRUE
PF07732,m3,52,FALSE
PF07732,m3,71,FALSE
PF07732,m3,71,FALSE
PF07732,m3,62,FALSE
PF07732,m3,98,FALSE
PF07732,m3,86,TRUE
PF07732,m3,97,TRUE
PF07732,m3,99,TRUE
PF07732,m3,97,TRUE
PF07732,m3,100,TRUE
PF07732,m3,96,FALSE
PF07732,m3,86,FALSE
PF07732,m3,95,TRUE
PF07732,m3,88,FALSE
PF07732,m3,99,FALSE
PF07732,m3,98,TRUE
PF07732,m3,84,FALSE
PF07732,m3,65,FALSE
PF07732,m3,69,FALSE
PF07732,m3,77,FALSE
PF07732,m3,78,FALSE
PF07732,m3,99,TRUE
PF07732,m3,99,TRUE
PF07732,m3,70,FALSE
PF07732,m3,70,FALSE
PF07732,m3,69,FALSE
PF07732,m3,100,TRUE
PF07732,m3,55,FALSE
PF07732,m3,41,FALSE
PF07732,m3,48,FALSE
PF07732,m3,100,TRUE
PF07732,m3,90,FALSE
PF07732,m3,89,FALSE
PF07732,m3,90,FALSE
PF07732,m3,99,TRUE
PF07732,m3,100,TRUE
PF07732,m3,87,TRUE
PF07732,m3,83,TRUE
PF07732,m3,54,FALSE
PF07732,m3,87,TRUE
PF07732,m3,81,FALSE
PF07732,m3,98,TRUE
PF07732,m3,66,TRUE
PF07732,m3,87,TRUE
PF07732,m3,95,FALSE
PF07732,m3,63,FALSE
PF07732,m3,92,FALSE
PF07732,m3,15,FALSE
PF07732,m3,98,TRUE
PF07732,m3,100,TRUE
PF07732,m3,99,TRUE
PF07732,m3,90,TRUE
PF07732,m3,100,TRUE
PF07732,m3,100,TRUE
PF07732,m3,100,TRUE
PF07732,m3,100,TRUE
PF07732,m3,100,TRUE
PF07732,m3,85,TRUE
PF07732,m3,87,TRUE
PF07732,m3,42,FALSE
PF07732,m3,47,FALSE
PF07732,m3,83,FALSE
PF07732,m3,99,TRUE
PF07732,m3,100,TRUE
PF07732,m3,69,FALSE
PF07732,m3,100,TRUE
PF07732,m3,80,FALSE
PF07732,m3,96,TRUE
PF07732,m5,70,FALSE
PF07732,m5,100,TRUE
PF07732,m5,100,TRUE
PF07732,m5,99,FALSE
PF07732,m5,100,TRUE
PF07732,m5,96,FALSE
PF07732,m5,94,TRUE
PF07732,m5,83,FALSE
PF07732,m5,94,TRUE
PF07732,m5,100,TRUE
PF07732,m5,92,FALSE
PF07732,m5,91,TRUE
PF07732,m5,80,FALSE
PF07732,m5,100,TRUE
PF07732,m5,83,FALSE
PF07732,m5,95,TRUE
PF07732,m5,91,FALSE
PF07732,m5,85,FALSE
PF07732,m5,83,FALSE
PF07732,m5,92,FALSE
PF07732,m5,100,TRUE
PF07732,m5,81,TRUE
PF07732,m5,60,FALSE
PF07732,m5,78,TRUE
PF07732,m5,51,FALSE
PF07732,m5,82,TRUE
PF07732,m5,97,FALSE
PF07732,m5,91,TRUE
PF07732,m5,98,TRUE
PF07732,m5,49,FALSE
PF07732,m5,77,TRUE
PF07732,m5,71,TRUE
PF07732,m5,100,TRUE
PF07732,m5,75,FALSE
PF07732,m5,52,FALSE
PF07732,m5,99,FALSE
PF07732,m5,97,FALSE
PF07732,m5,100,TRUE
PF07732,m5,96,FALSE
PF07732,m5,98,FALSE
PF07732,m5,93,TRUE
PF07732,m5,86,FALSE
PF07732,m5,98,TRUE
PF07732,m5,98,FALSE
PF07732,m5,88,TRUE
PF07732,m5,99,TRUE
PF07732,m5,92,TRUE
PF07732,m5,90,TRUE
PF07732,m5,63,TRUE
PF07732,m5,81,FALSE
PF07732,m5,87,TRUE
PF07732,m5,99,TRUE
PF07732,m5,42,FALSE
PF07732,m5,25,FALSE
PF07732,m5,89,TRUE
PF07732,m5,100,TRUE
PF07732,m5,100,TRUE
PF07732,m5,78,FALSE
PF07732,m5,94,FALSE
PF07732,m5,84,FALSE
PF07732,m5,92,FALSE
PF07732,m5,98,TRUE
PF07732,m5,46,FALSE
PF07732,m5,100,TRUE
PF07732,m5,98,TRUE
PF07732,m5,93,TRUE
PF07732,m5,100,TRUE
PF07732,m5,92,TRUE
PF07732,m5,97,FALSE
PF07732,m5,99,FALSE
PF07732,m5,81,FALSE
PF07732,m5,90,FALSE
PF07732,m5,89,FALSE
PF07732,m5,76,TRUE
PF07732,m5,60,FALSE
PF07732,m5,43,FALSE
PF07732,m5,53,FALSE
PF07732,m5,96,FALSE
PF07732,m5,100,TRUE
PF07732,m5,100,TRUE
PF07732,m5,100,TRUE
PF07732,m5,88,TRUE
PF07732,m5,79,TRUE
PF07732,m5,99,TRUE
PF07732,m5,99,TRUE
PF07732,m5,98,TRUE
PF07732,m5,100,TRUE
PF07732,m5,70,FALSE
PF07732,m5,86,FALSE
PF07732,m5,51,FALSE
PF07732,m5,64,FALSE
PF07732,m5,99,FALSE
PF07732,m5,100,TRUE
PF07732,m5,100,TRUE
PF07732,m5,98,TRUE
PF07732,m5,99,TRUE
PF07732,m5,97,FALSE
PF07732,m5,97,TRUE
PF07732,m5,66,FALSE
PF07732,m5,91,TRUE
PF07732,m5,99,FALSE
PF07732,m5,57,FALSE
PF07732,m5,56,FALSE
PF07732,m5,93,FALSE
PF07732,m5,83,TRUE
PF07732,m5,100,TRUE
PF07732,m5,100,TRUE
PF07732,m5,100,TRUE
PF07732,m5,70,FALSE
PF07732,m5,83,FALSE
PF07732,m5,100,TRUE
PF07732,m5,95,FALSE
PF07732,m5,100,TRUE
PF07732,m5,97,TRUE
PF07732,m5,93,FALSE
PF07732,m5,100,TRUE
PF07732,m5,97,TRUE
PF07732,m5,100,TRUE
PF07732,m5,100,TRUE
PF07732,m5,100,TRUE
PF07732,m5,94,TRUE
PF07732,m5,58,FALSE
PF07732,m5,73,FALSE
PF07732,m5,85,FALSE
PF07732,m5,74,FALSE
PF07732,m5,90,FALSE
PF07732,m5,91,FALSE
PF07732,m4,67,FALSE
PF07732,m4,46,TRUE
PF07732,m4,75,FALSE
PF07732,m4,98,TRUE
PF07732,m4,100,TRUE
PF07732,m4,100,TRUE
PF07732,m4,96,FALSE
PF07732,m4,99,TRUE
PF07732,m4,85,TRUE
PF07732,m4,56,FALSE
PF07732,m4,74,TRUE
PF07732,m4,86,TRUE
PF07732,m4,100,TRUE
PF07732,m4,98,FALSE
PF07732,m4,94,TRUE
PF07732,m4,93,FALSE
PF07732,m4,100,TRUE
PF07732,m4,74,FALSE
PF07732,m4,100,TRUE
PF07732,m4,92,FALSE
PF07732,m4,99,FALSE
PF07732,m4,99,TRUE
PF07732,m4,94,FALSE
PF07732,m4,100,TRUE
PF07732,m4,89,TRUE
PF07732,m4,84,FALSE
PF07732,m4,83,FALSE
PF07732,m4,92,TRUE
PF07732,m4,90,TRUE
PF07732,m4,94,FALSE
PF07732,m4,98,TRUE
PF07732,m4,99,TRUE
PF07732,m4,96,FALSE
PF07732,m4,100,TRUE
PF07732,m4,99,TRUE
PF07732,m4,100,TRUE
PF07732,m4,78,FALSE
PF07732,m4,99,TRUE
PF07732,m4,100,TRUE
PF07732,m4,58,FALSE
PF07732,m4,36,FALSE
PF07732,m4,100,TRUE
PF07732,m4,86,FALSE
PF07732,m4,82,FALSE
PF07732,m4,87,TRUE
PF07732,m4,77,TRUE
PF07732,m4,92,TRUE
PF07732,m4,54,FALSE
PF07732,m4,100,TRUE
PF07732,m4,97,TRUE
PF07732,m4,92,TRUE
PF07732,m4,100,TRUE
PF07732,m4,92,TRUE
PF07732,m4,49,FALSE
PF07732,m4,86,FALSE
PF07732,m4,92,FALSE
PF07732,m4,74,FALSE
PF07732,m4,93,FALSE
PF07732,m4,95,TRUE
PF07732,m4,100,TRUE
PF07732,m4,100,TRUE
PF07732,m4,100,TRUE
PF07732,m4,67,FALSE
PF07732,m4,59,FALSE
PF07732,m4,83,FALSE
PF07732,m4,82,FALSE
PF07732,m4,90,FALSE
PF07732,m4,94,TRUE
PF07732,m4,96,TRUE
PF07732,m4,99,TRUE
PF07732,m4,80,TRUE
PF07732,m4,100,TRUE
PF07732,m4,77,FALSE
PF07732,m4,98,TRUE
PF07732,m4,36,FALSE
PF07732,m4,78,TRUE
PF07732,m4,89,TRUE
PF07732,m4,96,FALSE
PF07732,m4,97,TRUE
PF07732,m4,100,TRUE
PF07732,m4,93,TRUE
PF07732,m4,92,TRUE
PF07732,m4,52,TRUE
PF07732,m4,41,FALSE
PF07732,m4,89,TRUE
PF07732,m4,77,TRUE
PF07732,m4,80,TRUE
PF07732,m4,73,TRUE
PF07732,m4,100,TRUE
PF07732,m4,68,FALSE
PF07732,m4,69,FALSE
PF07732,m4,97,FALSE
PF07732,m4,98,FALSE
PF07732,m4,100,TRUE
PF07732,m4,100,TRUE
PF07732,m4,97,TRUE
PF07732,m4,99,TRUE
PF07732,m4,94,FALSE
PF07732,m4,95,TRUE
PF07732,m4,88,FALSE
PF07732,m4,94,TRUE
PF07732,m4,84,TRUE
PF07732,m4,93,TRUE
PF07732,m4,74,FALSE
PF07732,m4,71,FALSE
PF07732,m4,74,FALSE
PF07732,m4,99,TRUE
PF07732,m4,99,TRUE
PF07732,m4,100,TRUE
PF07732,m4,62,FALSE
PF07732,m4,59,FALSE
PF07732,m4,60,FALSE
PF07732,m4,93,TRUE
PF07732,m4,100,TRUE
PF07732,m4,99,TRUE
PF07732,m4,100,TRUE
PF07732,m4,100,TRUE
PF07732,m4,100,TRUE
PF07732,m4,91,TRUE
PF07732,m4,55,FALSE
PF07732,m4,67,FALSE
PF07732,m4,77,TRUE
PF07732,m4,94,TRUE
PF07732,m4,100,TRUE
PF07732,m4,99,TRUE
PF07732,m4,100,TRUE
PF07732,m4,97,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,96,TRUE
PF02210,GTR20,97,TRUE
PF02210,GTR20,98,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,91,FALSE
PF02210,GTR20,96,TRUE
PF02210,GTR20,81,FALSE
PF02210,GTR20,78,FALSE
PF02210,GTR20,98,TRUE
PF02210,GTR20,94,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,95,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,99,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,93,TRUE
PF02210,GTR20,88,TRUE
PF02210,GTR20,41,TRUE
PF02210,GTR20,90,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,98,TRUE
PF02210,GTR20,95,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,42,FALSE
PF02210,GTR20,99,TRUE
PF02210,GTR20,82,TRUE
PF02210,GTR20,56,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,77,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,83,FALSE
PF02210,GTR20,83,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,90,TRUE
PF02210,GTR20,89,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,74,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,83,FALSE
PF02210,GTR20,62,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,99,TRUE
PF02210,GTR20,99,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,87,FALSE
PF02210,GTR20,76,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,91,FALSE
PF02210,GTR20,90,FALSE
PF02210,GTR20,87,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,FALSE
PF02210,GTR20,94,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,41,FALSE
PF02210,GTR20,99,FALSE
PF02210,GTR20,95,FALSE
PF02210,GTR20,71,FALSE
PF02210,GTR20,94,FALSE
PF02210,GTR20,65,FALSE
PF02210,GTR20,51,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,84,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,99,TRUE
PF02210,GTR20,79,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,54,FALSE
PF02210,GTR20,64,FALSE
PF02210,GTR20,53,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,99,TRUE
PF02210,GTR20,99,TRUE
PF02210,GTR20,86,FALSE
PF02210,GTR20,48,FALSE
PF02210,GTR20,76,TRUE
PF02210,GTR20,75,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,76,FALSE
PF02210,GTR20,63,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,69,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,96,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,89,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,79,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,96,TRUE
PF02210,GTR20,98,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,86,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,76,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,99,TRUE
PF02210,GTR20,96,TRUE
PF02210,GTR20,85,FALSE
PF02210,GTR20,72,FALSE
PF02210,GTR20,57,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,88,FALSE
PF02210,GTR20,79,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,99,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,79,FALSE
PF02210,GTR20,65,FALSE
PF02210,GTR20,69,FALSE
PF02210,GTR20,72,FALSE
PF02210,GTR20,54,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,41,FALSE
PF02210,GTR20,99,TRUE
PF02210,GTR20,91,TRUE
PF02210,GTR20,72,FALSE
PF02210,GTR20,20,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,94,FALSE
PF02210,GTR20,96,FALSE
PF02210,GTR20,98,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,84,FALSE
PF02210,GTR20,84,FALSE
PF02210,GTR20,79,FALSE
PF02210,GTR20,51,FALSE
PF02210,GTR20,68,FALSE
PF02210,GTR20,71,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,94,TRUE
PF02210,GTR20,92,FALSE
PF02210,GTR20,99,TRUE
PF02210,GTR20,87,FALSE
PF02210,GTR20,97,TRUE
PF02210,GTR20,59,FALSE
PF02210,GTR20,61,FALSE
PF02210,GTR20,60,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,97,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,99,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,87,FALSE
PF02210,GTR20,97,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,95,FALSE
PF02210,GTR20,85,FALSE
PF02210,GTR20,67,FALSE
PF02210,GTR20,83,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,90,TRUE
PF02210,GTR20,90,TRUE
PF02210,GTR20,99,TRUE
PF02210,GTR20,88,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,74,TRUE
PF02210,GTR20,99,TRUE
PF02210,GTR20,51,FALSE
PF02210,GTR20,65,TRUE
PF02210,GTR20,56,FALSE
PF02210,GTR20,26,FALSE
PF02210,GTR20,99,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,99,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,99,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,99,TRUE
PF02210,GTR20,87,FALSE
PF02210,GTR20,54,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,98,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,72,FALSE
PF02210,GTR20,100,TRUE
PF02210,GTR20,75,TRUE
PF02210,GTR20,57,FALSE
PF02210,GTR20,98,TRUE
PF02210,GTR20,100,TRUE
PF02210,GTR20,99,TRUE
PF02210,m3,100,TRUE
PF02210,m3,99,TRUE
PF02210,m3,53,FALSE
PF02210,m3,100,TRUE
PF02210,m3,99,TRUE
PF02210,m3,100,TRUE
PF02210,m3,97,TRUE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,95,TRUE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,85,FALSE
PF02210,m3,61,FALSE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,91,TRUE
PF02210,m3,93,FALSE
PF02210,m3,56,FALSE
PF02210,m3,25,FALSE
PF02210,m3,70,FALSE
PF02210,m3,100,TRUE
PF02210,m3,96,TRUE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,94,FALSE
PF02210,m3,100,TRUE
PF02210,m3,92,TRUE
PF02210,m3,59,FALSE
PF02210,m3,26,FALSE
PF02210,m3,50,FALSE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,99,TRUE
PF02210,m3,100,TRUE
PF02210,m3,91,TRUE
PF02210,m3,48,TRUE
PF02210,m3,53,TRUE
PF02210,m3,24,FALSE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,83,TRUE
PF02210,m3,100,TRUE
PF02210,m3,75,FALSE
PF02210,m3,100,TRUE
PF02210,m3,75,FALSE
PF02210,m3,80,FALSE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,99,TRUE
PF02210,m3,90,TRUE
PF02210,m3,100,TRUE
PF02210,m3,99,TRUE
PF02210,m3,72,FALSE
PF02210,m3,97,TRUE
PF02210,m3,100,TRUE
PF02210,m3,45,FALSE
PF02210,m3,44,FALSE
PF02210,m3,32,FALSE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,99,TRUE
PF02210,m3,95,TRUE
PF02210,m3,43,FALSE
PF02210,m3,100,TRUE
PF02210,m3,69,TRUE
PF02210,m3,92,FALSE
PF02210,m3,29,FALSE
PF02210,m3,20,FALSE
PF02210,m3,37,FALSE
PF02210,m3,33,FALSE
PF02210,m3,69,TRUE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,99,TRUE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,100,TRUE
PF02210,m3,99,TRUE
PF02210,m3,99,TRUE
