name,tree,repl,bic,model_name,modelm
HIV,salichos,11,60974.434,WAG+G4,2
HIV,salichos,11,61570.134,cpREV,3
HIV,salichos,11,62815.866,mtMAM+F+G4,4
HIV,salichos,11,68585.567,mtART,5
HIV,salichos,12,61001.815,JTT+F+G4,1
HIV,salichos,12,61972.002,PMB+G4,2
HIV,salichos,12,62535.281,cpREV,3
HIV,salichos,12,63855.196,mtMAM+F+G4,4
HIV,salichos,12,69322.054,mtART,5
HIV,salichos,13,60362.746,JTT+F+G4,1
HIV,salichos,13,61497.576,HIVb,2
HIV,salichos,13,62076.374,LG+F,3
HIV,salichos,13,63409.26,HIVw+G4,4
HIV,salichos,13,68881.903,mtART,5
HIV,salichos,14,60294.531,JTT+F+G4,1
HIV,salichos,14,61365.784,WAG+G4,2
HIV,salichos,14,62053.735,mtREV+F+G4,3
HIV,salichos,14,63155.746,mtZOA+F+G4,4
HIV,salichos,14,68799.789,mtART,5
HIV,salichos,15,60627.236,JTT+F+G4,1
HIV,salichos,15,61661.6,cpREV+F,2
HIV,salichos,15,62323.712,LG+F,3
HIV,salichos,15,63717.668,mtZOA+F+G4,4
HIV,salichos,15,69023.272,mtART,5
HIV,salichos,16,60610.016,JTT+F+G4,1
HIV,salichos,16,61767.795,cpREV+F+I,2
HIV,salichos,16,62354.6,cpREV,3
HIV,salichos,16,63516.324,mtZOA+F+I+G4,4
HIV,salichos,16,68805.994,mtART,5
HIV,salichos,17,60688.278,JTT+F+G4,1
HIV,salichos,17,61728.822,WAG+G4,2
HIV,salichos,17,62342.644,LG+F+I,3
HIV,salichos,17,63744.237,HIVw+I+G4,4
HIV,salichos,17,68911.715,mtART+I,5
HIV,salichos,18,60942.823,JTT+F+G4,1
HIV,salichos,18,62029.975,WAG+G4,2
HIV,salichos,18,62787.657,LG+F,3
HIV,salichos,18,63962.92,mtZOA+F+G4,4
HIV,salichos,18,69770.361,mtART,5
HIV,salichos,19,60727.129,JTT+F+G4,1
HIV,salichos,19,61731.267,DCMut+F+G4,2
HIV,salichos,19,62341.191,FLU+F,3
HIV,salichos,19,63781.208,rtREV,4
HIV,salichos,19,69228.308,mtART,5
HIV,salichos,20,60401.847,JTT+F+G4,1
HIV,salichos,20,61468.35,PMB+F+G4,2
HIV,salichos,20,62189.013,LG+F,3
HIV,salichos,20,63324.138,mtMAM+F+I+G4,4
HIV,salichos,20,68704.605,mtART+I,5
HIV,dosreis,1,199988.133,HIVb+G4,1
HIV,dosreis,1,205269.703,FLU+F+G4,2
HIV,dosreis,1,209230.435,LG+G4,3
HIV,dosreis,1,214042.262,rtREV+G4,4
HIV,dosreis,1,241561.831,mtART,5
HIV,dosreis,2,199982.495,JTT+G4,1
HIV,dosreis,2,205391.475,cpREV+F+G4,2
HIV,dosreis,2,209272.21,LG+G4,3
HIV,dosreis,2,213914.667,rtREV+G4,4
HIV,dosreis,2,240427.496,mtART,5
HIV,dosreis,3,197722.008,JTT+F+G4,1
HIV,dosreis,3,203423.058,FLU+F+G4,2
HIV,dosreis,3,207035.082,mtMet+F,3
HIV,dosreis,3,211293.421,mtREV+F,4
HIV,dosreis,3,237179.322,mtART,5
HIV,dosreis,4,198991.827,HIVb+F+I+G4,1
HIV,dosreis,4,204599.017,HIVw+I+G4,2
HIV,dosreis,4,208847.812,FLU+I,3
HIV,dosreis,4,213486.662,rtREV+G4,4
HIV,dosreis,4,239251.217,mtART,5
HIV,dosreis,5,196334.551,HIVb+F+G4,1
HIV,dosreis,5,202023.673,VT+F,2
HIV,dosreis,5,205986.812,Dayhoff+G4,3
HIV,dosreis,5,210535.922,mtREV+F,4
HIV,dosreis,5,236689.032,mtART,5
HIV,dosreis,6,203351.782,HIVb+G4,1
HIV,dosreis,6,209522.254,FLU+F+G4,2
HIV,dosreis,6,213878.821,FLU,3
HIV,dosreis,6,218380.808,mtInv+G4,4
HIV,dosreis,6,245496.556,mtART,5
HIV,dosreis,7,198767.822,HIVb+G4,1
HIV,dosreis,7,204367.879,VT+F,2
HIV,dosreis,7,207851.984,LG+G4,3
HIV,dosreis,7,212462.071,rtREV+G4,4
HIV,dosreis,7,241132.386,mtART,5
HIV,dosreis,8,197975.555,HIVb+F+G4,1
HIV,dosreis,8,203933.976,HIVw+G4,2
HIV,dosreis,8,207955.593,PMB+F,3
HIV,dosreis,8,212678.59,mtREV+F,4
HIV,dosreis,8,240317.143,mtART,5
HIV,dosreis,9,196567.59,HIVb+F+G4,1
HIV,dosreis,9,202067.94,HIVw+F,2
HIV,dosreis,9,206080.281,PMB,3
HIV,dosreis,9,210150.329,rtREV+G4,4
HIV,dosreis,9,236313.678,mtART,5
HIV,dosreis,10,200403.191,JTT+G4,1
HIV,dosreis,10,205756.772,HIVw+F,2
HIV,dosreis,10,209832.976,mtInv+F,3
HIV,dosreis,10,214037.564,mtREV+F,4
HIV,dosreis,10,239807.913,mtART,5
HIV,dosreis,11,201241.485,HIVb+F+G4,1
HIV,dosreis,11,206948.927,VT+F,2
HIV,dosreis,11,210875.322,PMB+F,3
HIV,dosreis,11,215299.256,mtREV+F,4
HIV,dosreis,11,241331.112,mtART,5
HIV,dosreis,12,197140.307,HIVb+F+G4,1
HIV,dosreis,12,202898.039,VT+F,2
HIV,dosreis,12,206563.36,PMB+F,3
HIV,dosreis,12,211211.942,mtInv+G4,4
HIV,dosreis,12,237823.504,mtART,5
HIV,dosreis,13,203250.561,HIVb+F+G4,1
HIV,dosreis,13,208931.139,VT+F,2
HIV,dosreis,13,212690.437,LG+G4,3
HIV,dosreis,13,217498.055,mtInv+G4,4
HIV,dosreis,13,243969.08,mtART,5
HIV,dosreis,14,200797.514,HIVb+G4,1
HIV,dosreis,14,206460.234,cpREV+I+G4,2
HIV,dosreis,14,210299.332,Dayhoff+I+G4,3
HIV,dosreis,14,214974.554,mtInv+G4,4
HIV,dosreis,14,241449.526,mtART,5
HIV,dosreis,15,198932.971,HIVb+F+G4,1
HIV,dosreis,15,204714.051,VT+F,2
HIV,dosreis,15,208893.705,Dayhoff+G4,3
HIV,dosreis,15,213449.25,mtREV+F,4
HIV,dosreis,15,241387.938,mtART,5
HIV,dosreis,16,198694.654,JTT+F+G4,1
HIV,dosreis,16,204175.237,VT+F,2
HIV,dosreis,16,207842.636,PMB,3
HIV,dosreis,16,212484.575,rtREV+G4,4
HIV,dosreis,16,239190.364,mtART,5
HIV,dosreis,17,199811.144,HIVb+F+G4,1
HIV,dosreis,17,205409.376,cpREV+F+G4,2
HIV,dosreis,17,209722.435,DCMut+G4,3
HIV,dosreis,17,213926.954,mtInv+G4,4
HIV,dosreis,17,240573.08,mtART,5
HIV,dosreis,18,197526.967,JTT+F+G4,1
HIV,dosreis,18,203068.656,WAG,2
HIV,dosreis,18,206704.718,LG+G4,3
HIV,dosreis,18,211162.569,rtREV+G4,4
HIV,dosreis,18,239147.909,mtART,5
HIV,dosreis,19,197744.726,HIVb+F+G4,1
HIV,dosreis,19,203534.719,VT+F,2
HIV,dosreis,19,207402.863,PMB,3
HIV,dosreis,19,211426.046,mtInv+G4,4
HIV,dosreis,19,237108.924,mtART,5
HIV,dosreis,20,199783.062,HIVb+F+G4,1
HIV,dosreis,20,205915.28,VT+F,2
HIV,dosreis,20,209662.353,mtVer+F,3
HIV,dosreis,20,214450.916,mtREV+F,4
HIV,dosreis,20,240086.941,mtART,5
HIV,andersen,1,88459.759,JTT+F+G4,1
HIV,andersen,1,90515.832,cpREV+F+G4,2
HIV,andersen,1,92135.203,mtInv+F+I,3
HIV,andersen,1,93995.66,mtVer+I+G4,4
HIV,andersen,1,104572.08,mtART,5
HIV,andersen,2,84787.503,HIVb+F+G4,1
HIV,andersen,2,86762.282,WAG+I,2
HIV,andersen,2,88500.453,LG+G4,3
HIV,andersen,2,90193.602,mtVer+I+G4,4
HIV,andersen,2,100537.894,mtART+I,5
HIV,andersen,3,87521.07,HIVb+F+G4,1
HIV,andersen,3,89840.145,VT,2
HIV,andersen,3,91445.568,LG+G4,3
HIV,andersen,3,93424.743,rtREV+G4,4
HIV,andersen,3,104245.744,mtART,5
HIV,andersen,4,86147.85,JTT+I+G4,1
HIV,andersen,4,88032.542,cpREV+F+I+G4,2
HIV,andersen,4,89411.252,LG+F+G4,3
HIV,andersen,4,91250.173,mtMet+G4,4
HIV,andersen,4,101399.982,mtART,5
HIV,andersen,5,86638.702,HIVb+F+G4,1
HIV,andersen,5,88712.53,VT+G4,2
HIV,andersen,5,90290.7,DCMut+F,3
HIV,andersen,5,92423.092,mtREV+F,4
HIV,andersen,5,103056.109,mtART,5
HIV,andersen,6,86464.616,HIVb+F+G4,1
HIV,andersen,6,88441.649,cpREV+F+G4,2
HIV,andersen,6,89961.695,FLU,3
HIV,andersen,6,91939.465,mtVer+G4,4
HIV,andersen,6,102813.387,mtART,5
HIV,andersen,7,83034.464,JTT+F+G4,1
HIV,andersen,7,85102.53,cpREV+F+G4,2
HIV,andersen,7,86340.757,LG+F+I+G4,3
HIV,andersen,7,88165.19,mtVer+I+G4,4
HIV,andersen,7,97708.956,mtART,5
HIV,andersen,8,85091.275,HIVb+F+G4,1
HIV,andersen,8,86996.057,WAG,2
HIV,andersen,8,88530.762,Blosum62+F+G4,3
HIV,andersen,8,90304.969,mtVer+I+G4,4
HIV,andersen,8,99957.222,mtART,5
HIV,andersen,9,85978.385,JTT+G4,1
HIV,andersen,9,87873.553,VT+I,2
HIV,andersen,9,89276.32,FLU,3
HIV,andersen,9,91501.918,mtMet+I+G4,4
HIV,andersen,9,101658.127,mtART,5
HIV,andersen,10,86453.63,HIVb+F+G4,1
HIV,andersen,10,88568.444,VT+G4,2
HIV,andersen,10,89989.743,mtInv+F,3
HIV,andersen,10,92290.235,rtREV+G4,4
HIV,andersen,10,102419.977,mtART,5
HIV,andersen,11,86826.224,HIVb+F+G4,1
HIV,andersen,11,88840.092,cpREV+F+G4,2
HIV,andersen,11,90188.792,Dayhoff+F+I,3
HIV,andersen,11,92356.987,rtREV+I+G4,4
HIV,andersen,11,102631.703,mtART,5
HIV,andersen,12,86334.284,JTT+F+G4,1
HIV,andersen,12,88427.628,WAG,2
HIV,andersen,12,89791.007,Dayhoff+F+I+G4,3
HIV,andersen,12,91776.887,rtREV+F+I,4
HIV,andersen,12,102221.266,mtART+I,5
HIV,andersen,13,87722.975,JTT+F+G4,1
HIV,andersen,13,89680.603,VT+G4,2
HIV,andersen,13,91196.037,Dayhoff+F,3
HIV,andersen,13,93175.395,mtMet+I+G4,4
HIV,andersen,13,103507.035,mtART,5
HIV,andersen,14,87591.602,HIVb+F+G4,1
HIV,andersen,14,89635.916,WAG,2
HIV,andersen,14,91292.214,LG+G4,3
HIV,andersen,14,93147.542,rtREV+G4,4
HIV,andersen,14,103482.995,mtART,5
HIV,andersen,15,85314.328,JTT+G4,1
HIV,andersen,15,87329.486,VT+I,2
HIV,andersen,15,88694.517,LG+G4,3
HIV,andersen,15,90542.761,mtMet+G4,4
HIV,andersen,15,100497.799,mtART,5
HIV,andersen,16,86489.316,JTT+F+G4,1
HIV,andersen,16,88528.239,WAG,2
HIV,andersen,16,89846.556,mtMet+F+I,3
HIV,andersen,16,91991.247,mtVer+I+G4,4
HIV,andersen,16,102419.278,mtART,5
HIV,andersen,17,87605.671,JTT+F+G4,1
HIV,andersen,17,89613.676,WAG,2
HIV,andersen,17,91056.962,Blosum62+F+I+G4,3
HIV,andersen,17,93010.968,mtVer+I+G4,4
HIV,andersen,17,103157.359,mtART,5
HIV,andersen,18,87184.991,JTT+F+G4,1
HIV,andersen,18,89158.293,cpREV+F+G4,2
HIV,andersen,18,90623.729,FLU,3
HIV,andersen,18,92664.096,rtREV+I+G4,4
HIV,andersen,18,103244.975,mtART+I,5
HIV,andersen,19,85845.14,JTT+G4,1
HIV,andersen,19,87708.91,cpREV+F+G4,2
HIV,andersen,19,89351.328,LG+G4,3
HIV,andersen,19,91165.562,mtVer+I+G4,4
HIV,andersen,19,100673.93,mtART,5
HIV,andersen,20,85763.871,HIVb+F+G4,1
HIV,andersen,20,87850.046,VT+G4,2
HIV,andersen,20,89270.256,HIVw,3
HIV,andersen,20,91276.636,mtMet+I+G4,4
HIV,andersen,20,101108.215,mtART,5
HIV,spiralia,1,107386.519,HIVb+F+G4,1
HIV,spiralia,1,110459.498,VT+F+I,2
HIV,spiralia,1,112517.19,PMB+F,3
HIV,spiralia,1,115301.675,rtREV+I+G4,4
HIV,spiralia,1,130111.077,mtART,5
HIV,spiralia,2,106593.75,HIVb+G4,1
HIV,spiralia,2,109781.834,cpREV+F+I+G4,2
HIV,spiralia,2,111840.812,FLU+F,3
HIV,spiralia,2,114193.314,rtREV+I+G4,4
HIV,spiralia,2,128542.261,mtART+I,5
HIV,spiralia,3,108585.656,HIVb+F+G4,1
HIV,spiralia,3,111920.324,WAG,2
HIV,spiralia,3,113954.53,PMB+F,3
HIV,spiralia,3,116367.183,rtREV+G4,4
HIV,spiralia,3,130856.913,mtART,5
HIV,spiralia,4,108987.876,HIVb+F+I+G4,1
HIV,spiralia,4,112178.26,HIVw+G4,2
HIV,spiralia,4,114220.033,Dayhoff+I+G4,3
HIV,spiralia,4,116789.616,rtREV+I+G4,4
HIV,spiralia,4,132208.252,mtART,5
HIV,spiralia,5,107630.997,HIVb+F+G4,1
HIV,spiralia,5,110859.878,VT+F+I,2
HIV,spiralia,5,112921.057,PMB+F+I,3
HIV,spiralia,5,115513.015,rtREV+I+G4,4
HIV,spiralia,5,130818.429,mtART,5
HIV,spiralia,6,106649.339,JTT+G4,1
HIV,spiralia,6,109602.415,HIVw+G4,2
HIV,spiralia,6,111759.294,PMB,3
HIV,spiralia,6,114077.044,rtREV+G4,4
HIV,spiralia,6,128504.221,mtART,5
HIV,spiralia,7,108531.106,JTT+G4,1
HIV,spiralia,7,111324.264,cpREV+G4,2
HIV,spiralia,7,113624.356,FLU,3
HIV,spiralia,7,115934.855,rtREV+G4,4
HIV,spiralia,7,130174.665,mtART,5
HIV,spiralia,8,106570.014,HIVb+F+G4,1
HIV,spiralia,8,110042.919,HIVw+G4,2
HIV,spiralia,8,111977.044,LG+G4,3
HIV,spiralia,8,114440.151,rtREV+G4,4
HIV,spiralia,8,128690.404,mtART,5
HIV,spiralia,9,107848.985,JTT+F+G4,1
HIV,spiralia,9,110879.275,HIVw+F+I,2
HIV,spiralia,9,112929.8,PMB+F,3
HIV,spiralia,9,115064.834,mtREV+F,4
HIV,spiralia,9,128979.922,mtART,5
HIV,spiralia,10,108931.456,JTT+I+G4,1
HIV,spiralia,10,111683.058,cpREV+I+G4,2
HIV,spiralia,10,113805.749,LG+I+G4,3
HIV,spiralia,10,116574.752,rtREV+G4,4
HIV,spiralia,10,130364.546,mtART,5
HIV,spiralia,11,111786.769,HIVb+F+G4,1
HIV,spiralia,11,114991.548,HIVw+F,2
HIV,spiralia,11,117074.21,PMB,3
HIV,spiralia,11,119471.793,rtREV+G4,4
HIV,spiralia,11,134561.238,mtART,5
HIV,spiralia,12,107620.888,JTT+F+G4,1
HIV,spiralia,12,110801.444,HIVw+F,2
HIV,spiralia,12,112814.122,mtREV+F+G4,3
HIV,spiralia,12,115176.254,rtREV+G4,4
HIV,spiralia,12,129856.969,mtART,5
HIV,spiralia,13,107396.714,JTT+G4,1
HIV,spiralia,13,110333.216,WAG,2
HIV,spiralia,13,112346.995,Blosum62+F+G4,3
HIV,spiralia,13,114888.321,mtInv+G4,4
HIV,spiralia,13,129367.443,mtART,5
HIV,spiralia,14,105902.163,JTT+G4,1
HIV,spiralia,14,108808.82,VT+F,2
HIV,spiralia,14,110609.652,Blosum62+F+G4,3
HIV,spiralia,14,112926.127,rtREV+G4,4
HIV,spiralia,14,128400.307,mtART,5
HIV,spiralia,15,109234.203,JTT+G4,1
HIV,spiralia,15,112039.159,WAG,2
HIV,spiralia,15,114226.021,LG+G4,3
HIV,spiralia,15,116762.607,rtREV+I+G4,4
HIV,spiralia,15,131183.797,mtART+I,5
HIV,spiralia,16,108903.735,HIVb+F+G4,1
HIV,spiralia,16,112074.267,VT+F+I,2
HIV,spiralia,16,114199.164,DCMut+F,3
HIV,spiralia,16,116706.728,rtREV+I+G4,4
HIV,spiralia,16,132928.951,mtART+I,5
HIV,spiralia,17,107995.556,JTT+F+G4,1
HIV,spiralia,17,110960.758,WAG,2
HIV,spiralia,17,113056.853,mtREV+F+G4,3
HIV,spiralia,17,115238.982,rtREV+G4,4
HIV,spiralia,17,131000.993,mtART,5
HIV,spiralia,18,108905.875,JTT+F+G4,1
HIV,spiralia,18,112161.772,HIVw+F+I,2
HIV,spiralia,18,114192.42,mtREV+F+I+G4,3
HIV,spiralia,18,116861.177,mtREV+F+I,4
HIV,spiralia,18,132784.631,mtART+I,5
HIV,spiralia,19,108423.998,JTT+G4,1
HIV,spiralia,19,111337.699,cpREV+G4,2
HIV,spiralia,19,113205.673,LG+G4,3
HIV,spiralia,19,115541.74,rtREV+G4,4
HIV,spiralia,19,129997.659,mtART,5
HIV,spiralia,20,108720.475,HIVb+F+G4,1
HIV,spiralia,20,112143.742,cpREV+G4,2
HIV,spiralia,20,114034.422,LG+G4,3
HIV,spiralia,20,116301.324,rtREV+G4,4
HIV,spiralia,20,131183.005,mtART,5
HIV,rayfinned,1,154314.621,HIVb+F+G4,1
HIV,rayfinned,1,158585.455,HIVw+G4,2
HIV,rayfinned,1,161734.942,Blosum62+F+I+G4,3
HIV,rayfinned,1,165127.992,mtInv+I+G4,4
HIV,rayfinned,1,185357.126,mtART+I,5
HIV,rayfinned,2,152977.573,HIVb+F+G4,1
HIV,rayfinned,2,157693.023,VT+G4,2
HIV,rayfinned,2,160698.562,PMB+F,3
HIV,rayfinned,2,164650.814,mtREV+F,4
HIV,rayfinned,2,185675.942,mtART,5
HIV,rayfinned,3,156257.916,HIVb+G4,1
HIV,rayfinned,3,160831.228,VT+F+I,2
HIV,rayfinned,3,163925.714,DCMut+G4,3
HIV,rayfinned,3,167321.324,mtInv+I+G4,4
HIV,rayfinned,3,187641.508,mtART,5
HIV,rayfinned,4,157193.937,HIVb+F+G4,1
HIV,rayfinned,4,161456.234,cpREV+F+G4,2
HIV,rayfinned,4,164691.528,Dayhoff+G4,3
HIV,rayfinned,4,168293.318,rtREV+F+G4,4
HIV,rayfinned,4,187644.626,mtART,5
HIV,rayfinned,5,154953.231,JTT+F+G4,1
HIV,rayfinned,5,159299.98,VT+F,2
HIV,rayfinned,5,162477.256,mtMet+F,3
HIV,rayfinned,5,165373.364,mtInv+G4,4
HIV,rayfinned,5,185316.481,mtART,5
HIV,rayfinned,6,155369.082,HIVb+F+G4,1
HIV,rayfinned,6,159985.628,cpREV+F+G4,2
HIV,rayfinned,6,163190.017,Dayhoff+G4,3
HIV,rayfinned,6,166914.102,mtInv+G4,4
HIV,rayfinned,6,187580.818,mtART,5
HIV,rayfinned,7,157564.851,HIVb+F+G4,1
HIV,rayfinned,7,161789.535,VT+G4,2
HIV,rayfinned,7,164699.409,mtMet+F,3
HIV,rayfinned,7,168109.359,mtInv+G4,4
HIV,rayfinned,7,188675.76,mtART,5
HIV,rayfinned,8,156418.315,JTT+F+G4,1
HIV,rayfinned,8,160551.665,WAG+I,2
HIV,rayfinned,8,163955.067,LG+G4,3
HIV,rayfinned,8,167157.229,mtInv+I+G4,4
HIV,rayfinned,8,188779.346,mtART,5
HIV,rayfinned,9,157220.086,HIVb+F+G4,1
HIV,rayfinned,9,161399.548,HIVw+G4,2
HIV,rayfinned,9,164450.786,LG+G4,3
HIV,rayfinned,9,167816.828,mtInv+G4,4
HIV,rayfinned,9,189135.2,mtART,5
HIV,rayfinned,10,154851.96,HIVb+F+G4,1
HIV,rayfinned,10,159065.775,FLU+F+G4,2
HIV,rayfinned,10,161889.67,mtMet+F,3
HIV,rayfinned,10,164989.151,mtREV+F,4
HIV,rayfinned,10,185099.606,mtART,5
HIV,rayfinned,11,154436.11,HIVb+G4,1
HIV,rayfinned,11,158920.309,cpREV+G4,2
HIV,rayfinned,11,161380.87,PMB,3
HIV,rayfinned,11,165107.956,mtInv+G4,4
HIV,rayfinned,11,183382.348,mtART,5
HIV,rayfinned,12,153868.554,JTT+F+G4,1
HIV,rayfinned,12,158002.304,WAG,2
HIV,rayfinned,12,160924.444,LG+G4,3
HIV,rayfinned,12,164299.878,mtREV+F,4
HIV,rayfinned,12,184060.154,mtART,5
HIV,rayfinned,13,152603.382,HIVb+F+G4,1
HIV,rayfinned,13,156544.346,VT+F+I,2
HIV,rayfinned,13,159473.528,Blosum62+F+I+G4,3
HIV,rayfinned,13,162893.616,mtInv+I+G4,4
HIV,rayfinned,13,182941.645,mtART,5
HIV,rayfinned,14,156392.886,JTT+F+G4,1
HIV,rayfinned,14,160730.499,VT+G4,2
HIV,rayfinned,14,163927.407,PMB+F,3
HIV,rayfinned,14,167122.746,mtInv+I+G4,4
HIV,rayfinned,14,187718.85,mtART+I,5
HIV,rayfinned,15,154348.575,HIVb+F+G4,1
HIV,rayfinned,15,158700.119,VT+F,2
HIV,rayfinned,15,161435.867,LG+G4,3
HIV,rayfinned,15,164592.983,mtInv+G4,4
HIV,rayfinned,15,184847.732,mtART,5
HIV,rayfinned,16,151565.512,JTT+G4,1
HIV,rayfinned,16,155368.12,HIVw+F,2
HIV,rayfinned,16,157915.702,LG+G4,3
HIV,rayfinned,16,161176.102,rtREV+G4,4
HIV,rayfinned,16,180275.069,mtART,5
HIV,rayfinned,17,151688.967,HIVb+F+G4,1
HIV,rayfinned,17,156138.766,VT+G4,2
HIV,rayfinned,17,159022.442,Blosum62+F+G4,3
HIV,rayfinned,17,162395.079,mtREV+F,4
HIV,rayfinned,17,182281.072,mtART,5
HIV,rayfinned,18,155337.363,HIVb+F+G4,1
HIV,rayfinned,18,159588.803,WAG,2
HIV,rayfinned,18,162887.493,DCMut+G4,3
HIV,rayfinned,18,166174.032,mtInv+G4,4
HIV,rayfinned,18,185495,mtART,5
HIV,rayfinned,19,155625.983,JTT+G4,1
HIV,rayfinned,19,159640.295,cpREV+F+G4,2
HIV,rayfinned,19,162471.8,LG+G4,3
HIV,rayfinned,19,165494.476,rtREV+G4,4
HIV,rayfinned,19,187105.396,mtART,5
HIV,rayfinned,20,154126.763,HIVb+F+G4,1
HIV,rayfinned,20,158535.419,WAG,2
HIV,rayfinned,20,161426.389,mtVer+F,3
HIV,rayfinned,20,164932.004,mtREV+F,4
HIV,rayfinned,20,185660.972,mtART,5
LAC,greenalga,1,9857.335,JTT+I+G4,1
LAC,greenalga,1,10053.945,VT,2
LAC,greenalga,1,10179.094,FLU+I,3
LAC,greenalga,1,10413.087,HIVw,4
LAC,greenalga,1,11435.599,mtART,5
LAC,greenalga,2,10168.456,JTT+G4,1
LAC,greenalga,2,10435.687,VT+F+I,2
LAC,greenalga,2,10548.081,LG+I,3
LAC,greenalga,2,10743.043,mtVer+I+G4,4
LAC,greenalga,2,11835.142,mtART,5
LAC,greenalga,3,9860.805,JTT+G4,1
LAC,greenalga,3,10111.174,PMB+G4,2
LAC,greenalga,3,10233.717,DCMut+I,3
LAC,greenalga,3,10478.582,rtREV,4
LAC,greenalga,3,11608.27,mtART,5
LAC,greenalga,4,9750.12,JTT+G4,1
LAC,greenalga,4,9981.679,FLU+I+G4,2
LAC,greenalga,4,10113.039,mtREV+F+G4,3
LAC,greenalga,4,10253.488,mtVer+F,4
LAC,greenalga,4,11210.212,mtART,5
LAC,greenalga,5,9795.681,JTT+G4,1
LAC,greenalga,5,10035.112,JTTDCMut+F,2
LAC,greenalga,5,10160.219,HIVw+G4,3
LAC,greenalga,5,10358.285,mtMet+I+G4,4
LAC,greenalga,5,11320.275,mtART,5
LAC,greenalga,6,9568.425,JTT+G4,1
LAC,greenalga,6,9806.195,cpREV+F+I+G4,2
LAC,greenalga,6,9938.761,FLU+I,3
LAC,greenalga,6,10107.758,rtREV+F+I,4
LAC,greenalga,6,11028.507,mtART,5
LAC,greenalga,7,9988.851,JTT+I+G4,1
LAC,greenalga,7,10226.393,LG+G4,2
LAC,greenalga,7,10333.846,Blosum62+G4,3
LAC,greenalga,7,10538.252,mtMet+G4,4
LAC,greenalga,7,11502.259,mtART,5
LAC,greenalga,8,10021.8,JTT+I+G4,1
LAC,greenalga,8,10248.807,FLU+I+G4,2
LAC,greenalga,8,10376.133,HIVw+I+G4,3
LAC,greenalga,8,10584.471,mtMet+G4,4
LAC,greenalga,8,11518.119,mtART,5
LAC,greenalga,9,9783.145,HIVb+G4,1
LAC,greenalga,9,9994.538,WAG+F,2
LAC,greenalga,9,10118.777,mtVer+F+I+G4,3
LAC,greenalga,9,10339.429,mtMet+I+G4,4
LAC,greenalga,9,11354.486,mtART,5
LAC,greenalga,10,9530.037,JTT+G4,1
LAC,greenalga,10,9774.555,FLU+F+G4,2
LAC,greenalga,10,9900.753,mtREV+F+I+G4,3
LAC,greenalga,10,10038.916,Dayhoff,4
LAC,greenalga,10,10893.35,mtART,5
LAC,greenalga,11,9903.272,JTT+I+G4,1
LAC,greenalga,11,10138.346,HIVw+F+G4,2
LAC,greenalga,11,10237.599,LG+F+I+G4,3
LAC,greenalga,11,10455.816,rtREV+I,4
LAC,greenalga,11,11435.55,mtART,5
LAC,greenalga,12,9405.875,JTT+G4,1
LAC,greenalga,12,9634.175,VT+F+I,2
LAC,greenalga,12,9771.675,FLU+F+I,3
LAC,greenalga,12,9977.66,mtMet+G4,4
LAC,greenalga,12,10896.623,mtART,5
LAC,greenalga,13,10087.67,JTT+G4,1
LAC,greenalga,13,10298.418,DCMut+F+I+G4,2
LAC,greenalga,13,10427.432,DCMut+F+I,3
LAC,greenalga,13,10622.933,mtMet+G4,4
LAC,greenalga,13,11714.474,mtART,5
LAC,greenalga,14,9475.021,JTT+G4,1
LAC,greenalga,14,9691.369,DCMut+F+G4,2
LAC,greenalga,14,9802.616,Dayhoff+F+I,3
LAC,greenalga,14,9989.951,rtREV+F+I,4
LAC,greenalga,14,10994.211,mtART,5
LAC,greenalga,15,10023.895,JTT+G4,1
LAC,greenalga,15,10248.716,WAG+F+I,2
LAC,greenalga,15,10399.282,FLU+I,3
LAC,greenalga,15,10543.174,Blosum62+F,4
LAC,greenalga,15,11498.28,mtART,5
LAC,greenalga,16,9669.365,JTT+G4,1
LAC,greenalga,16,9860.654,cpREV+F+I,2
LAC,greenalga,16,9990.118,Dayhoff+G4,3
LAC,greenalga,16,10168.428,mtMet+G4,4
LAC,greenalga,16,11176.245,mtART,5
LAC,greenalga,17,9706.335,JTT+G4,1
LAC,greenalga,17,9957.568,PMB+I+G4,2
LAC,greenalga,17,10059.467,Blosum62+F+I+G4,3
LAC,greenalga,17,10287.732,rtREV+I,4
LAC,greenalga,17,11237.36,mtART,5
LAC,greenalga,18,9413.74,JTT+G4,1
LAC,greenalga,18,9587.034,VT+F+I,2
LAC,greenalga,18,9711.677,DCMut+G4,3
LAC,greenalga,18,9904.951,mtMet+G4,4
LAC,greenalga,18,10780.427,mtART,5
LAC,greenalga,19,9974.049,JTT+F+G4,1
LAC,greenalga,19,10174.987,WAG+F,2
LAC,greenalga,19,10306.745,HIVw+F,3
LAC,greenalga,19,10544.056,mtREV+F+I,4
LAC,greenalga,19,11653.163,mtART,5
LAC,greenalga,20,9641.368,JTT+G4,1
LAC,greenalga,20,9873.057,VT,2
LAC,greenalga,20,9995.704,FLU+F+I,3
LAC,greenalga,20,10181.268,mtVer+G4,4
LAC,greenalga,20,11162.727,mtART,5
LAC,opisthokonta,1,49670.453,JTT+F+I+G4,1
LAC,opisthokonta,1,50948.075,DCMut+I+G4,2
LAC,opisthokonta,1,52136.241,mtZOA+F+G4,3
LAC,opisthokonta,1,53134.954,mtInv+F,4
LAC,opisthokonta,1,58346.673,mtART,5
LAC,opisthokonta,2,49678.027,JTT+F+I+G4,1
